player_id,ppg,apg,rpg,spg,bpg
3391,9.52,4.666666666666667,2.6,1.1466666666666667,0.22666666666666666
3392,6.149797570850202,1.5182186234817814,2.437246963562753,0.757085020242915,0.06072874493927125
3393,9.264804469273743,2.4391061452513965,2.9083798882681564,0.8446927374301676,0.2670391061452514
3394,8.435779816513762,1.7775229357798166,1.871559633027523,0.7821100917431193,0.0779816513761468
3395,2.310344827586207,0.8103448275862069,1.3448275862068966,0.5,0.10344827586206896
3396,5.235714285714286,3.057142857142857,2.7214285714285715,0.9,0.17857142857142858
3397,6.395953757225434,1.0202312138728324,1.653179190751445,0.43352601156069365,0.2138728323699422
3398,2,0,2,0.0625,0.75
3399,3.932098765432099,0.24691358024691357,2.9444444444444446,0.22839506172839505,0.36419753086419754
3400,2.723809523809524,0.24761904761904763,1.6666666666666667,0.22857142857142856,0.4095238095238095
3401,13.285714285714286,3.7852412488174076,3.4976348155156103,1.316934720908231,0.30179754020813626
3402,3.49438202247191,0.1797752808988764,1.4719101123595506,0.16853932584269662,0.38202247191011235
3403,7.143176733780761,3.5794183445190155,2.684563758389262,1.3042505592841163,0.28635346756152125
3404,13.503154574132493,1.7176656151419558,6.996845425867508,0.5189274447949527,0.7145110410094637
3405,5.312,0.696,3.24,0.264,0.5573333333333333
3406,6.413333333333333,0.6933333333333334,3.4266666666666667,0.56,0.21333333333333335
3407,11.204868154158214,2.216024340770791,4.27079107505071,0.72920892494929,0.3286004056795132
3408,2.536480686695279,1.1630901287553648,0.9785407725321889,0.351931330472103,0.04291845493562232
3409,3.2857142857142856,0.7142857142857143,3.2857142857142856,0.14285714285714285,0.42857142857142855
3410,11.304663212435234,1.7813471502590674,6.0393782383419685,1.078756476683938,0.7471502590673575
3411,2.947674418604651,0.6627906976744186,1.7848837209302326,0.26744186046511625,0.29069767441860467
3412,3.6850393700787403,0.3464566929133858,2.094488188976378,0.2204724409448819,0.31496062992125984
3413,1.8333333333333333,0.3888888888888889,1.0555555555555556,0.05555555555555555,0.05555555555555555
3414,3.074074074074074,0.8148148148148148,0.9259259259259259,0.5185185185185185,0.037037037037037035
